tweet_id retweet_count favorite_count 
708479650088034305 688 2604 
708711088997666817 735 2595 
708738143638450176 837 2799 
708810915978854401 7063 16803 
708834316713893888 510 1715 
708845821941387268 913 3053 
708853462201716736 666 1823 
709042156699303936 1671 4850 
709158332880297985 425 2081 
709179584944730112 680 2047 
709198395643068416 658 2475 
709207347839836162 5938 12828 
709225125749587968 581 2451 
709409458133323776 700 2667 
709449600415961088 588 2277 
709519240576036864 240 1518 
709556954897764353 1091 3362 
709566166965075968 1224 3606 
709852847387627521 1223 3589 
709901256215666688 102 684 
709918798883774466 1083 3052 
710117014656950272 2030 5608 
710140971284037632 902 2820 
710153181850935296 909 2959 
710269109699739648 1147 2439 
710272297844797440 1271 4621 
710283270106132480 526 2187 
710296729921429505 752 2418 
710588934686908417 1906 4641 
710609963652087808 2421 4880 
710658690886586372 571 2360 
710833117892898816 545 2743 
710844581445812225 706 2600 
710997087345876993 1405 4658 
711008018775851008 623 3052 
711306686208872448 747 3384 
711363825979756544 1161 3733 
711652651650457602 934 3927 
711694788429553666 18721 33488 
711732680602345472 4203 9041 
711743778164514816 1004 2909 
711968124745228288 2358 8217 
711998809858043904 130 0 
712065007010385924 641 2311 
712085617388212225 495 3320 
712092745624633345 907 2995 
712097430750289920 1059 3857 
712309440758808576 25 245 
712438159032893441 1592 5431 
712668654853337088 1233 4256 
712717840512598017 5090 12568 
712809025985978368 6849 18899 
713175907180089344 1490 4551 
713177543487135744 2889 7366 
713411074226274305 1321 4513 
713761197720473600 1403 4965 
713900603437621249 754 2891 
713909862279876608 546 1950 
713919462244790272 797 3352 
714141408463036416 1425 4385 
714214115368108032 893 2317 
714251586676113411 845 3336 
714258258790387713 730 3082 
714485234495041536 1159 2743 
714606013974974464 943 3698 
714631576617938945 1019 3333 
714957620017307648 1435 4207 
714962719905021952 4363 7490 
714982300363173890 1052 3822 
715009755312439296 1256 4245 
715200624753819648 1920 5234 
715220193576927233 663 2463 
715342466308784130 704 3094 
715360349751484417 1603 5572 
715680795826982913 1647 4400 
715696743237730304 1315 3982 
715704790270025728 573 2860 
715733265223708672 1718 4754 
715758151270801409 1460 3794 
715928423106027520 894 3254 
716080869887381504 1942 6859 
716285507865542656 1088 2827 
716439118184652801 214 2418 
716447146686459905 5994 13317 
716730379797970944 436 1257 
716791146589110272 1560 7457 
716802964044845056 1196 4379 
717009362452090881 990 3318 
717047459982213120 1966 6405 
717421804990701568 860 3206 
717428917016076293 456 1637 
717537687239008257 1880 5869 
717790033953034240 1139 2935 
717841801130979328 611 2504 
718234618122661888 1020 3948 
718246886998687744 509 1967 
718454725339934721 1531 4951 
718460005985447936 532 2759 
718540630683709445 1032 2521 
718613305783398402 490 2478 
718631497683582976 8201 19181 
718939241951195136 1795 5342 
718971898235854848 1096 3554 
719332531645071360 973 3483 
719339463458033665 1267 4501 
719367763014393856 755 2850 
719551379208073216 1950 5150 
719704490224398336 1469 4643 
719991154352222208 1777 4923 
720043174954147842 2049 4997 
720059472081784833 1138 3942 
720340705894408192 994 2927 
720389942216527872 2554 6502 
720415127506415616 1525 4213 
720775346191278080 679 2531 
720785406564900865 782 3171 
721001180231503872 626 2580 
721503162398597120 1899 4712 
722613351520608256 1660 5057 
722974582966214656 1586 4176 
723179728551723008 1892 5378 
723673163800948736 908 3069 
723688335806480385 3008 7820 
723912936180330496 1261 3974 
724004602748780546 1592 4247 
724046343203856385 572 2704 
724049859469295616 1811 4402 
724405726123311104 1677 5382 
724771698126512129 650 2408 
724983749226668032 1339 3789 
725458796924002305 629 1436 
725729321944506368 1827 5292 
725786712245440512 1391 4234 
725842289046749185 2723 7185 
726224900189511680 1168 4494 
726828223124897792 1021 3633 
726887082820554753 1548 3913 
726935089318363137 2505 7027 
727155742655025152 1358 3701 
727175381690781696 1413 3973 
727286334147182592 827 3103 
727314416056803329 760 3401 
727524757080539137 1248 4556 
727644517743104000 1784 6003 
727685679342333952 649 3010 
728015554473250816 1127 4188 
728035342121635841 1694 4649 
728046963732717569 1211 4403 
728387165835677696 980 3750 
728409960103686147 2051 5015 
728653952833728512 1055 3375 
728751179681943552 688 2829 
728760639972315136 1744 4764 
728986383096946689 833 3210 
729113531270991872 330 1917 
729463711119904772 2366 5906 
729823566028484608 1271 4063 
729838605770891264 391 1749 
729854734790754305 1154 4129 
730196704625098752 1951 4963 
730211855403241472 1071 3905 
730427201120833536 1065 3553 
730573383004487680 2173 5019 
730924654643314689 2020 6267 
731156023742988288 1295 3907 
731285275100512256 1003 3554 
732005617171337216 5526 15198 
732375214819057664 2569 8246 
732585889486888962 788 3748 
732726085725589504 906 3615 
732732193018155009 548 2491 
733109485275860992 17251 51200 
733460102733135873 1313 4295 
733482008106668032 965 3206 
733822306246479872 1035 3744 
733828123016450049 803 3645 
734559631394082816 404 1517 
734776360183431168 556 2562 
734787690684657664 6419 12817 
734912297295085568 533 2799 
735137028879360001 990 3191 
735256018284875776 903 3402 
735274964362878976 5164 13274 
735635087207878657 2389 6307 
735648611367784448 1129 4096 
735991953473572864 1181 3673 
736010884653420544 3066 8059 
736225175608430592 2838 8292 
736365877722001409 1274 4062 
736392552031657984 7579 18085 
736736130620620800 1773 4381 
737310737551491075 7570 14997 
737322739594330112 832 3675 
737445876994609152 4559 10487 
737678689543020544 1362 5145 
737800304142471168 3552 10210 
737826014890496000 1804 5385 
738156290900254721 662 2568 
738166403467907072 3456 8977 
738184450748633089 1241 4415 
738402415918125056 860 3312 
738537504001953792 1586 5210 
738883359779196928 815 3387 
738885046782832640 1168 3846 
738891149612572673 6 112 
739238157791694849 59410 118401 
739485634323156992 3003 7325 
739544079319588864 21840 40470 
739606147276148736 1692 5482 
739623569819336705 1389 3858 
739844404073074688 875 3892 
739932936087216128 1104 4137 
739979191639244800 6059 20404 
740214038584557568 2016 6835 
740359016048689152 878 3367 
740365076218183684 440 2521 
740373189193256964 13634 35703 
740676976021798912 6977 18561 
740699697422163968 801 2907 
740711788199743490 961 3490 
740995100998766593 2808 6522 
741067306818797568 3172 9693 
741099773336379392 5657 10237 
741303864243200000 3304 8983 
741438259667034112 853 3754 
741743634094141440 2835 8364 
741793263812808706 1544 4658 
742150209887731712 1580 5258 
742161199639494656 1415 4444 
742385895052087300 2027 6958 
742423170473463808 3868 10041 
742465774154047488 3979 7429 
742528092657332225 2029 4533 
742534281772302336 3648 7222 
743210557239623680 1405 3938 
743222593470234624 1947 6357 
743253157753532416 1256 4327 
743510151680958465 3803 8096 
743545585370791937 969 3619 
743595368194129920 6723 18868 
743609206067040256 1409 4590 
743835915802583040 2142 0 
743895849529389061 980 3726 
743980027717509120 1121 4266 
744223424764059648 376 1715 
744234799360020481 80145 160308 
744334592493166593 2182 6946 
744709971296780288 1610 5743 
744971049620602880 2755 8073 
744995568523612160 635 3037 
745057283344719872 2332 7417 
745074613265149952 3610 8029 
745314880350101504 2840 7350 
745422732645535745 2498 8802 
745433870967832576 2607 7255 
745712589599014916 2388 7166 
745789745784041472 1096 4117 
746056683365994496 831 3631 
746131877086527488 2272 7083 
746369468511756288 1677 6330 
746507379341139972 1109 4761 
746521445350707200 1009 0 
746542875601690625 1923 5166 
746726898085036033 1842 6203 
746757706116112384 4009 9805 
746790600704425984 1636 5004 
746818907684614144 1781 5434 
746872823977771008 2185 6130 
746906459439529985 307 2966 
747103485104099331 4079 9820 
747204161125646336 941 3465 
747219827526344708 1621 5416 
747242308580548608 2961 0 
747439450712596480 1970 5571 
747461612269887489 1066 3969 
747512671126323200 1642 5683 
747594051852075008 1078 3777 
747600769478692864 566 2380 
747648653817413632 6009 13252 
747651430853525504 159 1423 
747816857231626240 1195 4971 
747844099428986880 769 2884 
747885874273214464 1006 3024 
747933425676525569 2617 6795 
747963614829678593 2205 5918 
748220828303695873 8027 14534 
748307329658011649 727 3759 
748324050481647620 781 3775 
748337862848962560 4224 7867 
748346686624440324 1266 5353 
748568946752774144 686 2248 
748575535303884801 2033 6222 
748692773788876800 1362 4350 
748699167502000129 1644 4870 
748705597323898880 973 2842 
748932637671223296 2330 5987 
748977405889503236 3502 11036 
749036806121881602 812 3191 
749064354620928000 1563 4925 
749075273010798592 2133 5908 
749317047558017024 2292 5633 
749395845976588288 3553 8838 
749403093750648834 551 2698 
749417653287129088 1693 6268 
749774190421639168 1358 4785 
749981277374128128 2526 5251 
749996283729883136 842 3150 
750011400160841729 935 3322 
750026558547456000 809 2786 
750041628174217216 640 3263 
750056684286914561 923 3236 
750071704093859840 3438 8090 
750086836815486976 556 2231 
750101899009982464 865 3131 
750117059602808832 1350 4455 
750132105863102464 1334 3731 
750147208377409536 987 3199 
750381685133418496 29 724 
750383411068534784 1185 4687 
750429297815552001 4420 13538 
750506206503038976 1178 4566 
750719632563142656 5195 13558 
750868782890057730 1421 4913 
751132876104687617 1337 5202 
751205363882532864 1883 6497 
751251247299190784 6071 12865 
751456908746354688 1031 3302 
751538714308972544 1302 5187 
751583847268179968 1142 4529 
751598357617971201 3131 8145 
751793661361422336 2990 6020 
751830394383790080 2010 5965 
751937170840121344 1379 5349 
751950017322246144 954 3157 
752173152931807232 1891 6111 
752309394570878976 16924 0 
752334515931054080 1141 3928 
752519690950500352 3546 7580 
752568224206688256 2358 5691 
752660715232722944 1612 4520 
752682090207055872 1649 6158 
752701944171524096 2964 0 
752917284578922496 1630 7103 
752932432744185856 7075 13013 
753026973505581056 1004 4029 
753039830821511168 21626 38233 
753294487569522689 1076 3482 
753298634498793472 5912 0 
753375668877008896 2411 7868 
753398408988139520 1977 5946 
753420520834629632 3676 8160 
753655901052166144 2229 6005 
754120377874386944 2433 8102 
754449512966619136 751 3865 
754482103782404096 2018 5470 
754747087846248448 540 2658 
754856583969079297 2606 7092 
754874841593970688 8204 0 
755110668769038337 11469 21868 
755206590534418437 5517 16949 
755955933503782912 2971 7548 
756275833623502848 1581 6628 
756288534030475264 18039 44139 
756303284449767430 1128 4070 
756526248105566208 3717 10732 
756651752796094464 1353 5218 
756939218950160384 2075 6851 
756998049151549440 2051 6478 
757354760399941633 1474 4665 
757393109802180609 1794 6007 
757400162377592832 7083 15612 
757596066325864448 1084 4475 
757597904299253760 306 0 
757611664640446465 1144 4711 
757725642876129280 1254 4675 
757729163776290825 8297 0 
757741869644341248 3365 7092 
758041019896193024 385 2788 
758099635764359168 10381 19739 
758355060040593408 1116 3525 
758405701903519748 1982 5366 
758467244762497024 2300 4954 
758474966123810816 1034 3931 
758740312047005698 1662 5911 
758828659922702336 3982 11546 
758854675097526272 927 3657 
759047813560868866 2103 6707 
759099523532779520 4313 14975 
759159934323924993 1206 0 
759197388317847553 2016 6258 
759446261539934208 502 1724 
759447681597108224 2526 8772 
759557299618865152 1221 4856 
759566828574212096 21840 0 
759793422261743616 1965 6152 
759846353224826880 2043 6929 
759923798737051648 5869 15151 
759943073749200896 2156 6127 
760153949710192640 31 0 
760190180481531904 1870 5885 
760252756032651264 900 4068 
760290219849637889 11928 27685 
760521673607086080 1445 4369 
760539183865880579 3754 7837 
760641137271070720 1333 5126 
760656994973933572 1979 6829 
760893934457552897 1011 3941 
761004547850530816 3604 11699 
761227390836215808 1620 5482 
761292947749015552 1127 4614 
761334018830917632 1503 5370 
761371037149827077 18721 0 
761599872357261312 1224 4261 
761672994376806400 30164 51166 
761745352076779520 887 4407 
761750502866649088 4070 0 
761976711479193600 2081 5574 
762035686371364864 16156 33012 
762316489655476224 1159 4963 
762464539388485633 4341 10648 
762471784394268675 6697 11631 
762699858130116608 3760 12574 
763103485927849985 2366 7598 
763167063695355904 3138 0 
763183847194451968 1536 5568 
763837565564780549 4315 13014 
763956972077010945 57 773 
764259802650378240 1563 6235 
764857477905154048 1833 6668 
765222098633691136 3513 12026 
765371061932261376 2243 7325 
765395769549590528 3506 27411 
765669560888528897 1264 5365 
765719909049503744 2223 7496 
766008592277377025 517 3881 
766069199026450432 888 4396 
766078092750233600 2723 0 
766313316352462849 1954 7021 
766423258543644672 1656 6219 
766693177336135680 824 4158 
766714921925144576 392 2688 
766793450729734144 1405 5262 
766864461642756096 5869 0 
767122157629476866 2968 10499 
767191397493538821 3930 12714 
767500508068192258 2428 7749 
767754930266464257 5598 16596 
767884188863397888 1443 4930 
768193404517830656 3700 11285 
768473857036525572 3570 14126 
768554158521745409 6059 0 
768596291618299904 1333 5220 
768609597686943744 1248 4260 
768855141948723200 923 4351 
768909767477751808 2795 0 
768970937022709760 6777 14924 
769212283578875904 1780 5598 
769335591808995329 8022 0 
769695466921623552 1725 6619 
769940425801170949 9965 32509 
770069151037685760 2385 7845 
770093767776997377 3172 0 
770293558247038976 1539 6468 
770414278348247044 2172 6535 
770655142660169732 1823 7580 
770772759874076672 1472 5369 
770787852854652928 1253 5120 
771004394259247104 224 0 
771014301343748096 1717 7132 
771102124360998913 1487 6470 
771136648247640064 3038 9482 
771171053431250945 7826 0 
771380798096281600 5301 10872 
771500966810099713 2708 8559 
771770456517009408 3539 12432 
771908950375665664 1981 6820 
772102971039580160 968 4155 
772114945936949249 485 2813 
772117678702071809 769 3910 
772152991789019136 1171 3939 
772193107915964416 1444 6268 
772581559778025472 1759 6735 
772615324260794368 3513 0 
772826264096874500 2444 8334 
772877495989305348 4038 8892 
773191612633579521 4307 10361 
773247561583001600 3380 9777 
773308824254029826 7778 24139 
773336787167145985 5301 0 
773547596996571136 6420 22935 
773670353721753600 1354 5530 
773704687002451968 1697 6861 
773922284943896577 1820 6644 
773985732834758656 4034 11131 
774314403806253056 5771 22596 
774639387460112384 1798 6972 
774757898236878852 1856 8901 
775085132600442880 4931 16145 
775350846108426240 4066 10557 
775364825476165632 3106 7693 
775729183532220416 4790 13430 
775733305207554048 4155 14376 
775842724423557120 2786 12171 
775898661951791106 17251 0 
776088319444877312 158 1910 
776113305656188928 4541 12199 
776201521193218049 2623 9985 
776218204058357768 16602 31136 
776249906839351296 9549 0 
776477788987613185 2893 9190 
776813020089548800 1267 5073 
776819012571455488 14305 0 
777189768882946048 4491 14865 
777621514455814149 2600 9106 
777641927919427584 4420 0 
777684233540206592 3067 11661 
777885040357281792 1702 6612 
777953400541634568 3700 0 
778027034220126208 1689 6810 
778039087836069888 2751 8824 
778286810187399168 3442 10810 
778383385161035776 1149 6073 
778396591732486144 12787 0 
778408200802557953 4535 14194 
778624900596654080 1058 4815 
778650543019483137 1574 5998 
778748913645780993 1375 7167 
778764940568104960 380 898 
778774459159379968 10381 0 
778990705243029504 7551 20820 
779056095788752897 4729 15376 
779124354206535695 19218 0 
779377524342161408 3245 9182 
779834332596887552 7401 19691 
780074436359819264 5200 12735 
780092040432480260 2411 0 
780192070812196864 2341 9060 
780459368902959104 1122 5501 
780476555013349377 119 0 
780496263422808064 3868 0 
780543529827336192 1814 6557 
780601303617732608 3492 12609 
780800785462489090 1365 5719 
780858289093574656 2098 7482 
780931614150983680 7673 22512 
781163403222056960 2864 10192 
781251288990355457 2185 8781 
781308096455073793 2667 7431 
781524693396357120 5821 21608 
781655249211752448 1175 4166 
781661882474196992 2842 10883 
781955203444699136 3526 11584 
782021823840026624 6500 0 
782305867769217024 5838 17354 
782598640137187329 1969 8117 
782722598790725632 5648 17989 
782747134529531904 1466 7792 
782969140009107456 7718 25140 
783085703974514689 2323 8496 
783334639985389568 12249 30402 
783347506784731136 5848 0 
783391753726550016 5763 17585 
783466772167098368 2352 8807 
783695101801398276 3364 10891 
783821107061198850 2056 7668 
783839966405230592 11290 31297 
784057939640352768 11674 31105 
784183165795655680 8458 20988 
784431430411685888 1347 5948 
784517518371221505 2662 9346 
784826020293709826 3391 10558 
785170936622350336 5083 12582 
785264754247995392 1712 7566 
785515384317313025 1328 6365 
785533386513321988 2093 9504 
785639753186217984 2335 8162 
785872687017132033 1918 6984 
785927819176054784 3329 11885 
786036967502913536 7401 0 
786051337297522688 160 1487 
786233965241827333 5005 15946 
786286427768250368 3003 8314 
786363235746385920 3684 11377 
786595970293370880 3276 9820 
786664955043049472 2680 11100 
786709082849828864 6417 19035 
786729988674449408 2526 0 
786963064373534720 8366 27783 
787111942498508800 7075 0 
787322443945877504 1829 8139 
787397959788929025 2987 11341 
787717603741622272 2920 10684 
787810552592695296 3219 9061 
788039637453406209 1386 6422 
788070120937619456 3604 0 
788150585577050112 1359 6403 
788178268662984705 2205 7548 
788412144018661376 5536 16274 
788552643979468800 7579 0 
788765914992902144 10846 28651 
788908386943430656 13077 28636 
789137962068021249 2942 10144 
789268448748703744 2732 9522 
789280767834746880 5195 0 
789314372632018944 2408 9019 
789530877013393408 3549 12303 
789599242079838210 2023 7077 
789628658055020548 1868 7855 
789903600034189313 4341 10854 
789960241177853952 4341 0 
789986466051088384 2437 9666 
790227638568808452 3760 0 
790277117346975746 3342 13135 
790337589677002753 1971 8176 
790581949425475584 7554 21607 
790698755171364864 2022 8576 
790723298204217344 2437 0 
790946055508652032 4930 17401 
790987426131050500 2239 10316 
791026214425268224 4315 0 
791312159183634433 2667 9173 
791406955684368384 4341 13717 
791672322847637504 3290 12281 
791774931465953280 23373 47174 
791780927877898241 4009 0 
791784077045166082 10120 0 
791821351946420224 22181 0 
792050063153438720 1903 7500 
792394556390137856 4515 14056 
792773781206999040 1770 7694 
792883833364439040 4491 11827 
792913359805018113 4188 15002 
793120401413079041 4120 13285 
793135492858580992 2614 6761 
793150605191548928 1795 6476 
793165685325201412 2930 9851 
793180763617361921 2106 7263 
793195938047070209 5925 15989 
793210959003287553 2944 9341 
793226087023144960 3027 10297 
793241302385262592 3454 11000 
793256262322548741 8787 20921 
793271401113350145 2513 9083 
793286476301799424 9672 25734 
793500921481273345 2501 11178 
793601777308463104 1710 8348 
793614319594401792 3290 0 
793845145112371200 1968 9643 
793962221541933056 5144 17589 
794205286408003585 3497 9628 
794332329137291264 2802 10016 
794355576146903043 10846 0 
794926597468000259 2433 10751 
794983741416415232 3549 0 
795076730285391872 5712 16960 
795400264262053889 3041 10541 
795464331001561088 24982 52040 
796031486298386433 3902 11316 
796080075804475393 2441 8855 
796116448414461957 2547 9542 
796125600683540480 1893 5186 
796149749086875649 15068 33799 
796177847564038144 15068 0 
796387464403357696 4374 11514 
796484825502875648 1858 7934 
796563435802726400 7673 0 
796759840936919040 3222 12400 
796865951799083009 2013 8039 
796904159865868288 9389 0 
797165961484890113 28 235 
797236660651966464 6970 20886 
797545162159308800 5117 15183 
797971864723324932 3285 12157 
798209839306514432 2695 10876 
798340744599797760 3539 0 
798576900688019456 6147 0 
798585098161549313 6010 0 
798628517273620480 2073 0 
798644042770751489 1951 0 
798665375516884993 4104 0 
798673117451325440 5849 0 
798682547630837760 4963 0 
798686750113755136 2451 0 
798694562394996736 5232 0 
798697898615730177 6849 0 
798701998996647937 8201 0 
798705661114773508 6977 0 
798925684722855936 1506 7803 
798933969379225600 4723 13723 
799063482566066176 2599 8450 
799297110730567681 2909 10349 
799308762079035393 5771 0 
799422933579902976 2029 8424 
799757965289017345 2271 8784 
799774291445383169 4931 0 
800018252395122689 13864 29709 
800141422401830912 2691 16001 
800188575492947969 4162 0 
800388270626521089 2952 11669 
800443802682937345 4541 0 
800459316964663297 2271 9923 
800513324630806528 3157 13735 
800751577355128832 2930 11023 
800855607700029440 1695 0 
800859414831898624 100 718 
801115127852503040 2211 8450 
801127390143516673 4155 0 
801167903437357056 6246 25627 
801285448605831168 866 6327 
801538201127157760 2174 8565 
801854953262350336 249 1851 
801958328846974976 1791 8077 
802185808107208704 280 0 
802239329049477120 2749 9477 
802265048156610565 1435 7050 
802323869084381190 6141 16936 
802572683846291456 2638 9351 
802600418706604034 1545 7432 
802624713319034886 3067 0 
802952499103731712 2107 9431 
803276597545603072 2591 10491 
803321560782307329 5598 0 
803380650405482500 1955 8111 
803638050916102144 4342 11455 
803692223237865472 7819 0 
803773340896923648 2903 10503 
804026241225523202 17001 46601 
804413760345620481 3391 0 
804475857670639616 2120 6408 
804738756058218496 4042 14320 
805207613751304193 1800 8151 
805487436403003392 2665 9182 
805520635690676224 1734 6008 
805823200554876929 8458 0 
805826884734976000 1924 6863 
805932879469572096 2014 8646 
805958939288408065 5648 0 
806219024703037440 1251 6717 
806242860592926720 12249 0 
806542213899489280 2478 10680 
806576416489959424 2046 5089 
806620845233815552 5821 0 
806629075125202948 36521 78244 
807010152071229440 4053 13641 
807059379405148160 7718 0 
807106840509214720 58431 123858 
807621403335917568 3839 15210 
808001312164028416 3722 13124 
808106460588765185 2322 9162 
808134635716833280 6246 0 
808344865868283904 21922 44457 
808501579447930884 2739 11794 
808733504066486276 2282 8269 
808838249661788160 3207 10557 
809084759137812480 3708 13808 
809220051211603969 5900 20789 
809448704142938112 1539 7248 
809808892968534016 5144 0 
809920764300447744 4126 16164 
810254108431155201 3528 15322 
810284430598270976 11936 36860 
810657578271330305 2788 11463 
810896069567610880 1863 9425 
810984652412424192 1517 5572 
811386762094317568 6703 21818 
811627233043480576 3256 13321 
811647686436880384 781 5838 
811744202451197953 1677 7879 
811985624773361665 1475 7575 
812372279581671427 3854 14277 
812466873996607488 2024 8314 
812503143955202048 1292 6325 
812709060537683968 1499 6906 
812781120811126785 2007 7905 
813051746834595840 7723 21836 
813066809284972545 2050 8306 
813081950185472002 2904 10292 
813096984823349248 3796 10969 
813112105746448384 2887 10745 
813127251579564032 3279 12358 
813130366689148928 472 4662 
813142292504645637 2490 8823 
813157409116065792 2325 8093 
813172488309972993 2013 9691 
813187593374461952 4587 20696 
813202720496779264 1889 9597 
813217897535406080 7659 19455 
813800681631023104 1848 8688 
813812741911748608 14668 37926 
813910438903693312 1960 9694 
813944609378369540 3342 0 
814153002265309185 9098 30007 
814530161257443328 1944 9003 
814578408554463233 6115 0 
814638523311648768 2835 11741 
814986499976527872 1345 7971 
815390420867969024 3988 10794 
815639385530101762 1723 8559 
815736392542261248 2377 10242 
815745968457060357 4341 0 
815966073409433600 8864 23313 
815990720817401858 1079 5170 
816014286006976512 5526 0 
816062466425819140 1079 0 
816091915477250048 2247 9280 
816336735214911488 2037 8948 
816450570814898180 8495 31759 
816697700272001025 2293 10185 
816816676327063552 2139 10416 
816829038950027264 4930 0 
817056546584727552 1719 8921 
817120970343411712 2721 12685 
817171292965273600 2113 9089 
817181837579653120 8864 0 
817415592588222464 1004 5827 
817423860136083457 15482 35357 
817502432452313088 3549 0 
817536400337801217 3123 12251 
817777686764523521 2821 11141 
817827839487737858 28333 53784 
817908911860748288 835 5039 
818145370475810820 2693 12758 
818259473185828864 2385 11443 
818307523543449600 8495 0 
818536468981415936 2585 11336 
818588835076603904 6420 0 
818614493328580609 2687 10233 
818627210458333184 7880 23230 
818646164899774465 21922 0 
819004803107983360 38488 90185 
819006400881917954 19785 46946 
819015331746349057 19785 0 
819015337530290176 38488 0 
819227688460238848 7035 23973 
819238181065359361 423 2370 
819347104292290561 1256 7493 
819588359383371776 2066 9972 
819711362133872643 3251 13946 
819924195358416896 5079 13371 
819952236453363712 1236 5525 
820013781606658049 1236 0 
820078625395449857 6550 20550 
820314633777061888 592 3464 
820446719150292993 2691 0 
820494788566847489 592 0 
820690176645140481 3371 12658 
820749716845686786 10319 32714 
820837357901512704 7035 0 
821044531881721856 2378 13109 
821107785811234820 2225 9933 
821149554670182400 2089 9001 
821153421864615936 10 264 
821407182352777218 4523 12218 
821421320206483457 5838 0 
821522889702862852 1845 8313 
821765923262631936 1719 8717 
821813639212650496 3492 0 
821886076407029760 2419 11747 
822163064745328640 5005 0 
822244816520155136 10309 36266 
822462944365645825 15069 29271 
822489057087389700 6674 18815 
822610361945911296 3071 15308 
822647212903690241 6674 0 
822859134160621569 2391 13728 
822872901745569793 45227 136660 
822975315408461824 3591 17890 
823269594223824897 10309 0 
823322678127919110 4192 16275 
823333489516937216 26 720 
823581115634085888 2742 13473 
823699002998870016 2622 14425 
823719002937630720 11674 0 
823939628516474880 2818 10996 
824025158776213504 617 4963 
824297048279236611 4023 15590 
824325613288833024 10905 12216 
824663926340194305 1808 10435 
824775126675836928 3663 15438 
824796380199809024 5712 0 
825026590719483904 1324 6546 
825120256414846976 1324 0 
825147591692263424 4726 18917 
825535076884762624 17973 53940 
825829644528148480 2581 13154 
825876512159186944 1950 10783 
826115272272650244 3252 16151 
826204788643753985 964 5033 
826240494070030336 2701 13715 
826476773533745153 4373 19014 
826598365270007810 2435 10379 
826598799820865537 264 5274 
826615380357632002 4126 0 
826848821049180160 10579 37576 
826958653328592898 5206 22255 
827199976799354881 2322 10901 
827324948884643840 3166 16339 
827600520311402496 975 7649 
827653905312006145 3111 15949 
827933404142436356 5430 20751 
828011680017821696 2227 10672 
828046555563323392 2962 12129 
828361771580813312 177 2275 
828372645993398273 3053 12955 
828376505180889089 1110 7613 
828381636999917570 2298 13014 
828408677031882754 1337 7916 
828409743546925057 1202 6524 
828650029636317184 1408 9808 
828708714936930305 11638 37695 
828770345708580865 6088 26328 
828801551087042563 3528 0 
829011960981237760 16882 54684 
829141528400556032 7640 25178 
829449946868879360 2097 10786 
829501995190984704 11005 32705 
829861396166877184 2024 12592 
829878982036299777 5206 0 
830097400375152640 3072 10124 
830173239259324417 5900 0 
830583320585068544 17375 68834 
830956169170665475 1542 8193 
831262627380748289 2115 12246 
831309418084069378 2536 12072 
831315979191906304 1158 6717 
831322785565769729 1594 9502 
831552930092285952 2377 9244 
831650051525054464 1999 7371 
831670449226514432 1876 10741 
831911600680497154 6725 28432 
831926988323639298 34 349 
831939777352105988 6345 24674 
832032802820481025 4816 18353 
832040443403784192 9965 0 
832088576586297345 2 67 
832215726631055365 9672 0 
832215909146226688 6417 0 
832273440279240704 2409 11633 
832369877331693569 3293 17653 
832397543355072512 2285 12263 
832636094638288896 2874 16284 
832645525019123713 541 3008 
832682457690300417 3023 12202 
832757312314028032 3731 17299 
832769181346996225 39 0 
832998151111966721 2280 13659 
833124694597443584 4982 20713 
833479644947025920 2108 15242 
833722901757046785 3322 21308 
833732339549220864 223 0 
833826103416520705 3874 18486 
833863086058651648 2474 13751 
834086379323871233 2272 13402 
834089966724603904 2195 10313 
834167344700198914 3761 16198 
834209720923721728 4904 21165 
834458053273591808 1731 9870 
834477809192075265 11005 0 
834574053763584002 2610 14027 
834786237630337024 5639 21815 
834931633769889797 1698 11095 
835152434251116546 3113 23026 
835172783151792128 5921 26816 
835246439529840640 73 2152 
835264098648616962 1749 7918 
835297930240217089 3093 16863 
835309094223372289 21626 0 
835536468978302976 1749 0 
835574547218894849 3711 18232 
835685285446955009 8366 0 
836001077879255040 4376 19572 
836260088725786625 4409 21810 
836380477523124226 3060 15116 
836397794269200385 28333 0 
836648853927522308 564 0 
836677758902222849 2276 12913 
836753516572119041 4768 19751 
836989968035819520 2345 13028 
837110210464448512 2436 16419 
837471256429613056 2333 13099 
837482249356513284 450 3921 
837820167694528512 8071 34959 
838083903487373313 3223 18032 
838085839343206401 1 145 
838150277551247360 339 1711 
838201503651401729 10319 0 
838476387338051585 4897 23080 
838561493054533637 1363 11156 
838831947270979586 11290 0 
838916489579200512 35 0 
838921590096166913 2108 11399 
838952994649550848 4088 20054 
839239871831150596 6686 27779 
839290600511926273 146 0 
839549326359670784 7954 28077 
839990271299457024 2341 13704 
840268004936019968 5859 19682 
840370681858686976 4652 16799 
840632337062862849 1796 9157 
840696689258311684 997 12523 
840698636975636481 2 177 
840728873075638272 16524 0 
840761248237133825 1796 0 
841077006473256960 5424 23308 
841314665196081154 4768 16136 
841320156043304961 5600 20177 
841439858740625411 3759 12900 
841680585030541313 7949 26184 
841833993020538882 15482 0 
842115215311396866 3095 14260 
842163532590374912 5907 24908 
842535590457499648 3576 18414 
842765311967449089 1306 6874 
842846295480000512 3697 15505 
843235543001513987 6127 21891 
843604394117681152 2793 17177 
843856843873095681 4707 21823 
843981021012017153 2992 15404 
844223788422217728 2240 13861 
844580511645339650 3185 16749 
844973813909606400 3257 15347 
